,Team,Efficiency: (Wins/avg_Time),base_total,hp,speed,attack,defense,sp_attack,sp_defense,Wins,Avg Time Win,SD Time Win,Avg Time Loss,SD Time Loss,Losses to Lorelei,Losses to Bruno,Losses to Agatha,Losses to Lance,Nemesis,Nemesis Losses
7288,"['voltorb', 'jynx', 'venomoth', 'nidoqueen', 'charmander', 'metapod']",0.0,2764.0,714.0,486.0,339.0,360.0,450.0,415.0,0,0.0,0.0,12.18,5.54,73,20,7,0,slowbro,36
7289,"['doduo', 'magnemite', 'marowak', 'pidgeotto', 'aerodactyl', 'seadra']",0.0,2874.0,678.0,481.0,460.0,470.0,415.0,370.0,0,0.0,0.0,11.1,2.59,100,0,0,0,slowbro,42
7290,"['chansey', 'tentacool', 'haunter', 'tauros', 'squirtle', 'mew']",0.1122586439155815,3098.3,908.3,498.0,373.0,375.0,420.0,524.0,5,44.54,9.18,25.14,11.58,48,8,33,6,lapras,26
7291,"['pidgeot', 'squirtle', 'kabuto', 'spearow', 'exeggcute', 'weezing']",0.0,2735.0,682.0,399.0,428.0,490.0,381.0,355.0,0,0.0,0.0,11.97,4.22,92,5,3,0,lapras,51
7292,"['kangaskhan', 'cubone', 'kadabra', 'blastoise', 'sandslash', 'rhydon']",0.0,3185.0,814.0,443.0,523.0,565.0,405.0,435.0,0,0.0,0.0,16.74,6.22,54,1,45,0,lapras,52
7293,"['porygon', 'raichu', 'pidgeot', 'pidgeotto', 'diglett', 'abra']",0.0,2793.0,666.0,537.0,395.0,325.0,465.0,405.0,0,0.0,0.0,8.25,2.37,100,0,0,0,draw,54
7294,"['dewgong', 'dragonite', 'dewgong', 'golbat', 'metapod', 'nidorina']",0.0,3085.0,826.0,426.0,466.0,477.0,415.0,475.0,0,0.0,0.0,28.24,8.77,87,7,6,0,cloyster,32
7295,"['fearow', 'jynx', 'electrode', 'rattata', 'exeggutor', 'exeggutor']",0.0,3210.0,770.0,557.0,466.0,405.0,561.0,451.0,0,0.0,0.0,20.97,7.84,31,22,47,0,gengar,45
7296,"['jigglypuff', 'dragonite', 'staryu', 'nidorina', 'psyduck', 'blastoise']",0.0,2935.0,795.0,404.0,451.0,415.0,450.0,420.0,0,0.0,0.0,14.7,6.66,82,9,9,0,lapras,36
7297,"['flareon', 'drowzee', 'exeggcute', 'gyarados', 'spearow', 'shellder']",0.0,2795.0,710.0,368.0,498.0,424.0,364.0,431.0,0,0.0,0.0,13.57,5.6,70,9,21,0,lapras,47
7298,"['growlithe', 'flareon', 'haunter', 'scyther', 'charmander', 'grimer']",0.1698369565217391,2924.0,714.0,445.0,522.0,353.0,465.0,425.0,5,29.44,2.89,13.66,6.13,62,12,15,6,lapras,36
7299,"['charmeleon', 'psyduck', 'arcanine', 'hitmonlee', 'electrode', 'porygon']",0.0,3130.0,733.0,537.0,486.0,409.0,475.0,490.0,0,0.0,0.0,10.96,3.48,88,6,6,0,jynx,43
7300,"['poliwrath', 'kabuto', 'rattata', 'nidoran-f', 'gloom', 'butterfree']",0.0,2693.0,685.0,378.0,418.0,422.0,395.0,395.0,0,0.0,0.0,12.24,3.84,84,9,7,0,lapras,35
7301,"['farfetchd', 'beedrill', 'beedrill', 'omastar', 'dodrio', 'machop']",0.0,2947.0,742.0,440.0,550.0,410.0,388.0,417.0,0,0.0,0.0,10.12,3.85,90,4,6,0,lapras,37
7302,"['pidgeot', 'kadabra', 'zapdos', 'gengar', 'nidorino', 'dratini']",2.53371475275848,3134.0,735.0,561.0,436.0,382.0,580.0,440.0,62,24.47,3.32,15.99,4.09,6,0,32,0,gengar,53
7303,"['weedle', 'gengar', 'graveler', 'mankey', 'geodude', 'diglett']",1.9047619047619049,2465.0,605.0,410.0,440.0,395.0,325.0,290.0,40,21.0,2.53,11.98,5.13,29,0,26,5,lapras,25
7304,"['mewtwo', 'butterfree', 'moltres', 'tentacruel', 'kadabra', 'exeggutor']",0.0340136054421768,3610.0,831.0,580.0,485.0,440.0,724.0,550.0,1,29.4,0.0,18.64,6.89,43,3,49,4,lapras,35
7305,"['magikarp', 'gyarados', 'clefable', 'grimer', 'rhyhorn', 'nidoran-f']",0.0,2678.0,785.0,342.0,447.0,434.0,310.0,360.0,0,0.0,0.0,16.48,6.99,59,11,30,0,lapras,51
7306,"['arcanine', 'seel', 'charmander', 'golem', 'butterfree', 'slowpoke']",0.0,2904.0,784.0,365.0,467.0,453.0,420.0,415.0,0,0.0,0.0,14.86,5.96,96,0,4,0,jynx,42
7307,"['kadabra', 'omanyte', 'pidgeotto', 'doduo', 'dodrio', 'omastar']",0.0,2889.0,663.0,481.0,420.0,455.0,500.0,370.0,0,0.0,0.0,11.86,3.26,98,1,1,0,slowbro,50
7308,"['horsea', 'golduck', 'ponyta', 'kingler', 'jolteon', 'aerodactyl']",0.0,3230.0,720.0,600.0,537.0,473.0,480.0,420.0,0,0.0,0.0,14.99,5.46,75,4,21,0,lapras,54
7309,"['porygon', 'kakuna', 'flareon', 'ekans', 'slowbro', 'blastoise']",0.0,2943.0,744.0,333.0,463.0,464.0,460.0,479.0,0,0.0,0.0,22.99,8.8,72,10,18,0,lapras,43
7310,"['wigglytuff', 'bellsprout', 'mankey', 'seel', 'machamp', 'horsea']",0.0,2675.0,775.0,345.0,470.0,350.0,400.0,335.0,0,0.0,0.0,13.81,6.08,98,1,1,0,slowbro,46
7311,"['rhydon', 'ivysaur', 'haunter', 'tauros', 'kabutops', 'krabby']",0.5172413793103449,3115.0,735.0,465.0,592.0,548.0,400.0,375.0,15,29.0,3.8,16.74,6.84,32,2,46,5,gengar,43
7312,"['lickitung', 'slowbro', 'slowpoke', 'gloom', 'raichu', 'goldeen']",0.0,2900.0,800.0,318.0,447.0,465.0,440.0,430.0,0,0.0,0.0,21.03,6.83,82,10,8,0,lapras,43
7313,"['clefable', 'omastar', 'psyduck', 'gastly', 'arcanine', 'cloyster']",0.0,3198.0,745.0,445.0,452.0,566.0,590.0,400.0,0,0.0,0.0,24.14,9.96,49,2,49,0,lapras,44
7314,"['dratini', 'paras', 'tentacruel', 'zapdos', 'dewgong', 'hitmonchan']",0.028328611898017,3120.0,746.0,451.0,499.0,439.0,435.0,550.0,1,35.3,0.0,24.67,6.72,15,7,77,0,gengar,48
7315,"['onix', 'pidgeotto', 'omanyte', 'cubone', 'raticate', 'mewtwo']",0.0,2917.0,609.0,468.0,416.0,590.0,444.0,390.0,0,0.0,0.0,12.91,3.39,95,2,3,0,jynx,53
7316,"['starmie', 'krabby', 'meowth', 'onix', 'seaking', 'pidgey']",0.0,2636.0,550.0,479.0,437.0,505.0,325.0,340.0,0,0.0,0.0,12.34,3.47,100,0,0,0,cloyster,48
7317,"['sandshrew', 'kakuna', 'golduck', 'machamp', 'seadra', 'slowpoke']",0.0,2775.0,770.0,345.0,472.0,483.0,370.0,335.0,0,0.0,0.0,13.4,4.11,97,2,1,0,slowbro,42
7318,"['slowbro', 'machoke', 'kakuna', 'pidgeotto', 'ivysaur', 'raticate']",0.0,2777.0,758.0,368.0,433.0,438.0,385.0,395.0,0,0.0,0.0,19.35,6.27,76,16,8,0,lapras,33
7319,"['gengar', 'dodrio', 'pikachu', 'diglett', 'poliwhirl', 'grimer']",1.937269372693727,2775.0,670.0,550.0,460.0,340.0,395.0,360.0,42,21.68,3.66,13.9,5.19,20,0,26,12,gengar,29
7320,"['kabuto', 'scyther', 'venonat', 'meowth', 'magneton', 'rhydon']",0.0,2910.0,715.0,435.0,510.0,500.0,385.0,365.0,0,0.0,0.0,12.2,4.47,89,3,8,0,lapras,81
7321,"['raticate', 'chansey', 'pidgeot', 'dodrio', 'flareon', 'dewgong']",0.0,3322.0,963.0,523.0,506.0,380.0,410.0,540.0,0,0.0,0.0,19.46,7.92,91,7,2,0,jynx,33
7322,"['raichu', 'growlithe', 'doduo', 'jigglypuff', 'nidoran-f', 'goldeen']",0.0,2520.0,725.0,399.0,434.0,307.0,345.0,310.0,0,0.0,0.0,9.14,3.0,100,0,0,0,cloyster,62
7323,"['electabuzz', 'kingler', 'cubone', 'zapdos', 'primeape', 'ekans']",0.0811359026369168,3118.0,720.0,495.0,548.0,486.0,440.0,429.0,2,24.65,0.92,16.9,5.68,24,16,56,2,gengar,41
7324,"['articuno', 'kakuna', 'omastar', 'wigglytuff', 'wigglytuff', 'fearow']",0.0,3102.0,910.0,395.0,430.0,460.0,496.0,411.0,0,0.0,0.0,17.62,4.46,97,2,1,0,lapras,33
7325,"['goldeen', 'dodrio', 'poliwhirl', 'poliwag', 'krabby', 'dewgong']",0.0,2785.0,690.0,503.0,497.0,435.0,310.0,350.0,0,0.0,0.0,18.04,5.92,91,4,5,0,jynx,33
7326,"['geodude', 'squirtle', 'ditto', 'ponyta', 'clefable', 'pikachu']",0.0,2625.0,672.0,381.0,416.0,411.0,368.0,377.0,0,0.0,0.0,16.93,6.41,97,1,2,0,jynx,42
7327,"['flareon', 'porygon', 'ivysaur', 'dratini', 'ekans', 'clefairy']",0.0,2746.0,696.0,335.0,451.0,360.0,440.0,464.0,0,0.0,0.0,10.16,3.33,98,2,0,0,jynx,27
7328,"['fearow', 'abra', 'machop', 'primeape', 'moltres', 'ninetales']",0.0,3107.0,748.0,540.0,501.0,385.0,497.0,436.0,0,0.0,0.0,9.85,3.82,87,7,6,0,draw,59
7329,"['magmar', 'alakazam', 'pinsir', 'staryu', 'metapod', 'kakuna']",0.0,2755.0,670.0,478.0,390.0,392.0,440.0,385.0,0,0.0,0.0,12.33,4.0,84,6,10,0,jynx,41
7330,"['nidoqueen', 'metapod', 'starmie', 'parasect', 'onix', 'bellsprout']",0.0,2735.0,610.0,391.0,432.0,532.0,390.0,380.0,0,0.0,0.0,11.37,3.26,100,0,0,0,slowbro,29
7331,"['electrode', 'flareon', 'shellder', 'tentacruel', 'nidorina', 'omastar']",0.0,3205.0,735.0,496.0,467.0,517.0,500.0,490.0,0,0.0,0.0,12.94,4.14,84,10,6,0,lapras,66
7332,"['vaporeon', 'scyther', 'muk', 'pidgeot', 'primeape', 'magneton']",0.0,3434.0,863.0,516.0,555.0,475.0,510.0,515.0,0,0.0,0.0,24.68,8.06,42,17,41,0,lapras,36
7333,"['doduo', 'shellder', 'rhyhorn', 'pinsir', 'dodrio', 'butterfree']",0.0,2835.0,690.0,435.0,545.0,490.0,345.0,330.0,0,0.0,0.0,10.7,3.4,93,3,4,0,jynx,42
7334,"['ekans', 'doduo', 'spearow', 'sandslash', 'ekans', 'geodude']",0.0,2408.0,620.0,370.0,475.0,403.0,251.0,289.0,0,0.0,0.0,6.24,2.01,100,0,0,0,cloyster,64
7335,"['weepinbell', 'golem', 'nidoran-m', 'clefairy', 'alakazam', 'weedle']",0.0,2686.0,716.0,385.0,427.0,373.0,425.0,360.0,0,0.0,0.0,8.83,3.42,100,0,0,0,jynx,57
7336,"['ivysaur', 'butterfree', 'lapras', 'pikachu', 'nidorina', 'poliwrath']",0.0,3040.0,805.0,436.0,434.0,425.0,460.0,480.0,0,0.0,0.0,22.16,8.03,35,21,44,0,haunter,23
7337,"['arbok', 'gyarados', 'slowpoke', 'meowth', 'nidoking', 'chansey']",0.0,3058.0,976.0,431.0,467.0,360.0,355.0,469.0,0,0.0,0.0,17.58,7.07,57,12,30,1,lapras,40
7338,"['moltres', 'raichu', 'scyther', 'ponyta', 'bulbasaur', 'hypno']",0.0,3286.0,760.0,537.0,537.0,429.0,503.0,520.0,0,0.0,0.0,12.64,3.76,90,7,3,0,jynx,39
7339,"['poliwhirl', 'graveler', 'mew', 'weezing', 'graveler', 'poliwag']",0.0,3059.3,734.3,440.0,525.0,585.0,395.0,380.0,0,0.0,0.0,17.26,6.9,73,4,23,0,lapras,40
7340,"['kabutops', 'hitmonlee', 'aerodactyl', 'farfetchd', 'slowpoke', 'jigglypuff']",0.0,2937.0,807.0,422.0,570.0,393.0,333.0,412.0,0,0.0,0.0,14.24,4.93,52,17,31,0,lapras,35
7341,"['dratini', 'mankey', 'tentacruel', 'meowth', 'moltres', 'raticate']",0.0,2913.0,706.0,527.0,470.0,360.0,410.0,440.0,0,0.0,0.0,11.25,3.27,97,3,0,0,slowbro,31
7342,"['machoke', 'tentacruel', 'drowzee', 'arbok', 'lapras', 'paras']",0.0,3026.0,805.0,382.0,498.0,414.0,398.0,529.0,0,0.0,0.0,20.68,5.81,23,39,38,0,gengar,26
7343,"['fearow', 'electabuzz', 'poliwhirl', 'tentacruel', 'kadabra', 'omastar']",0.0,3237.0,745.0,585.0,433.0,437.0,551.0,486.0,0,0.0,0.0,14.38,5.28,80,13,7,0,lapras,69
7344,"['dragonite', 'exeggcute', 'rhydon', 'farfetchd', 'raticate', 'graveler']",0.0,3100.0,778.0,382.0,600.0,555.0,388.0,397.0,0,0.0,0.0,10.99,5.35,86,0,14,0,lapras,40
7345,"['vaporeon', 'psyduck', 'snorlax', 'tauros', 'dugtrio', 'machoke']",0.0,3215.0,890.0,455.0,557.0,418.0,410.0,485.0,0,0.0,0.0,29.36,8.65,26,27,47,0,gengar,27
7346,"['gyarados', 'venonat', 'cloyster', 'pikachu', 'moltres', 'tauros']",0.0,3270.0,765.0,516.0,560.0,564.0,430.0,435.0,0,0.0,0.0,16.63,5.59,37,2,61,0,gengar,39
7347,"['shellder', 'machop', 'charizard', 'haunter', 'rattata', 'haunter']",0.2683663200268366,2717.0,658.0,467.0,415.0,383.0,474.0,320.0,8,29.81,5.35,16.05,6.31,39,0,53,0,gengar,41
7348,"['bulbasaur', 'starmie', 'gengar', 'muk', 'omanyte', 'kabuto']",1.3732394366197185,3058.0,695.0,440.0,444.0,489.0,535.0,455.0,39,28.4,4.09,21.26,7.69,24,4,24,9,gengar,29
7349,"['mewtwo', 'pidgeot', 'clefairy', 'zapdos', 'lapras', 'kadabra']",0.8311071534579995,3507.0,879.0,561.0,475.0,438.0,644.0,510.0,28,33.69,5.33,25.26,7.82,9,2,52,9,gengar,36
7350,"['magnemite', 'hitmonlee', 'aerodactyl', 'charmander', 'charmander', 'cloyster']",0.0,2948.0,643.0,492.0,489.0,484.0,425.0,415.0,0,0.0,0.0,13.7,5.57,64,16,20,0,lapras,40
7351,"['nidoran-f', 'onix', 'venusaur', 'seadra', 'omanyte', 'nidorino']",0.0,2760.0,586.0,406.0,381.0,577.0,440.0,370.0,0,0.0,0.0,12.15,3.57,100,0,0,0,slowbro,49
7352,"['kingler', 'weezing', 'marowak', 'electrode', 'poliwhirl', 'vaporeon']",0.0,3300.0,795.0,515.0,510.0,570.0,455.0,455.0,0,0.0,0.0,20.0,6.21,37,3,60,0,gengar,36
7353,"['victreebel', 'golbat', 'moltres', 'nidorina', 'rhydon', 'arcanine']",0.0,3440.0,870.0,471.0,617.0,522.0,520.0,440.0,0,0.0,0.0,10.52,4.0,92,1,7,0,draw,53
7354,"['ponyta', 'marowak', 'mr-mime', 'gloom', 'growlithe', 'bulbasaur']",0.0,2868.0,670.0,400.0,424.0,424.0,465.0,485.0,0,0.0,0.0,9.36,3.32,94,6,0,0,jynx,39
7355,"['porygon', 'koffing', 'nidorino', 'vileplume', 'growlithe', 'shellder']",0.0,2755.0,686.0,320.0,442.0,482.0,455.0,370.0,0,0.0,0.0,9.91,2.72,98,1,1,0,lapras,48
7356,"['charizard', 'golem', 'voltorb', 'golbat', 'articuno', 'vileplume']",0.2941176470588235,3394.0,798.0,500.0,509.0,543.0,519.0,525.0,8,27.2,3.09,16.62,7.08,44,0,44,4,gengar,29
7357,"['slowpoke', 'electrode', 'gengar', 'kangaskhan', 'weedle', 'magnemite']",2.035431586882774,2825.0,740.0,490.0,375.0,405.0,435.0,380.0,54,26.53,3.17,19.99,7.24,14,2,27,3,gengar,39
7358,"['poliwrath', 'ninetales', 'goldeen', 'venonat', 'moltres', 'victreebel']",0.0,3220.0,798.0,468.0,528.0,465.0,481.0,480.0,0,0.0,0.0,16.04,5.93,72,6,22,0,lapras,45
7359,"['sandshrew', 'articuno', 'bulbasaur', 'cloyster', 'jolteon', 'jolteon']",0.0,3283.0,725.0,530.0,464.0,564.0,515.0,485.0,0,0.0,0.0,17.03,6.05,68,4,28,0,lapras,31
7360,"['spearow', 'pidgeot', 'nidoking', 'starmie', 'mew', 'ponyta']",0.0,3280.3,768.3,591.0,532.0,452.0,481.0,456.0,0,0.0,0.0,17.6,6.89,76,5,19,0,lapras,46
7361,"['gastly', 'vileplume', 'omastar', 'tentacool', 'kabutops', 'vileplume']",0.0,3125.0,710.0,415.0,440.0,495.0,580.0,485.0,0,0.0,0.0,19.4,4.43,9,2,89,0,gengar,55
7362,"['mankey', 'victreebel', 'spearow', 'tentacool', 'dratini', 'exeggutor']",0.0,2732.0,696.0,415.0,474.0,325.0,421.0,401.0,0,0.0,0.0,11.29,4.28,75,23,2,0,lapras,43
7363,"['raticate', 'weezing', 'psyduck', 'raichu', 'dratini', 'articuno']",0.0,3098.0,721.0,487.0,492.0,458.0,465.0,475.0,0,0.0,0.0,12.31,3.59,96,1,3,0,lapras,75
7364,"['ivysaur', 'moltres', 'tentacruel', 'pikachu', 'poliwhirl', 'fearow']",0.0,3157.0,755.0,560.0,472.0,418.0,476.0,476.0,0,0.0,0.0,13.64,4.81,96,2,2,0,lapras,45
7365,"['dodrio', 'graveler', 'mr-mime', 'articuno', 'hitmonlee', 'haunter']",0.4243281471004243,3270.0,700.0,532.0,535.0,478.0,480.0,545.0,12,28.28,2.66,16.47,5.9,40,1,45,2,gengar,33
7366,"['electabuzz', 'spearow', 'electabuzz', 'gloom', 'gastly', 'cubone']",0.0,2777.0,670.0,465.0,406.0,369.0,476.0,391.0,0,0.0,0.0,9.98,5.0,83,9,8,0,lapras,70
7367,"['shellder', 'tauros', 'nidoran-m', 'venomoth', 'pinsir', 'ditto']",0.0,2816.0,694.0,453.0,490.0,473.0,348.0,358.0,0,0.0,0.0,13.89,4.53,87,5,8,0,jynx,32
7368,"['ponyta', 'weedle', 'lickitung', 'kakuna', 'charmander', 'pidgeot']",0.0,2493.0,707.0,401.0,362.0,358.0,330.0,335.0,0,0.0,0.0,10.13,3.02,100,0,0,0,jynx,26
7369,"['omastar', 'slowpoke', 'clefable', 'nidorino', 'seel', 'spearow']",0.0,2755.0,781.0,340.0,402.0,435.0,411.0,386.0,0,0.0,0.0,18.84,7.13,75,17,8,0,lapras,40
7370,"['tentacool', 'butterfree', 'jynx', 'mankey', 'pidgeot', 'marowak']",0.0,2904.0,708.0,481.0,405.0,370.0,440.0,500.0,0,0.0,0.0,11.26,4.75,80,15,5,0,lapras,44
7371,"['seadra', 'rhyhorn', 'spearow', 'vaporeon', 'doduo', 'charmander']",0.0,2701.0,739.0,415.0,442.0,398.0,391.0,316.0,0,0.0,0.0,15.1,5.68,100,0,0,0,slowbro,50
7372,"['alakazam', 'flareon', 'bulbasaur', 'omastar', 'cubone', 'goldeen']",0.0,2988.0,690.0,413.0,436.0,464.0,515.0,470.0,0,0.0,0.0,12.4,4.87,87,4,9,0,lapras,43
7373,"['geodude', 'zapdos', 'dugtrio', 'starmie', 'seaking', 'butterfree']",0.2892561983471075,3180.0,725.0,523.0,512.0,465.0,490.0,465.0,7,24.2,4.66,16.91,5.0,20,0,63,10,draw,29
7374,"['aerodactyl', 'graveler', 'poliwhirl', 'slowpoke', 'parasect', 'cubone']",0.0,2840.0,760.0,365.0,505.0,515.0,325.0,370.0,0,0.0,0.0,12.86,3.79,93,2,5,0,lapras,60
7375,"['kadabra', 'nidoran-m', 'electabuzz', 'electrode', 'nidoran-f', 'charmeleon']",0.0,2843.0,684.0,561.0,366.0,337.0,485.0,410.0,0,0.0,0.0,8.56,3.29,87,13,0,0,slowbro,33
7376,"['magmar', 'rattata', 'lapras', 'sandslash', 'porygon', 'meowth']",0.0,2928.0,765.0,450.0,471.0,417.0,410.0,415.0,0,0.0,0.0,20.68,6.97,28,33,39,0,gengar,25
7377,"['wartortle', 'weepinbell', 'rapidash', 'nidorino', 'nidorino', 'nidoran-f']",0.0,2810.0,726.0,419.0,474.0,396.0,410.0,385.0,0,0.0,0.0,9.8,2.6,96,4,0,0,slowbro,61
7378,"['metapod', 'kingler', 'tauros', 'seaking', 'clefairy', 'staryu']",0.0,2793.0,720.0,433.0,462.0,463.0,340.0,375.0,0,0.0,0.0,13.82,3.34,98,2,0,0,jynx,47
7379,"['machamp', 'dewgong', 'raticate', 'pidgey', 'slowpoke', 'hypno']",0.0,2952.0,810.0,390.0,494.0,425.0,363.0,470.0,0,0.0,0.0,18.89,6.12,87,5,8,0,jynx,41
7380,"['nidoran-m', 'hypno', 'wartortle', 'rhydon', 'mankey', 'porygon']",0.0,2856.0,760.0,355.0,493.0,445.0,373.0,430.0,0,0.0,0.0,10.5,3.18,96,2,2,0,slowbro,47
7381,"['chansey', 'exeggutor', 'gengar', 'parasect', 'pidgeotto', 'fearow']",0.9113300492610836,3186.0,953.0,446.0,440.0,380.0,491.0,476.0,37,40.6,8.14,25.49,11.77,23,3,29,8,gengar,33
7382,"['dewgong', 'magmar', 'victreebel', 'nidorina', 'wigglytuff', 'golduck']",0.0,3270.0,885.0,449.0,514.0,422.0,535.0,465.0,0,0.0,0.0,28.74,10.25,64,22,14,0,lapras,39
7383,"['jynx', 'tauros', 'eevee', 'dratini', 'clefable', 'dratini']",0.0,2863.0,732.0,450.0,433.0,373.0,425.0,450.0,0,0.0,0.0,18.0,7.94,46,39,15,0,lapras,30
7384,"['victreebel', 'dugtrio', 'bellsprout', 'weepinbell', 'nidoran-f', 'gyarados']",0.0,2930.0,740.0,437.0,572.0,361.0,435.0,385.0,0,0.0,0.0,13.1,6.29,64,5,30,1,lapras,38
7385,"['clefairy', 'weezing', 'seaking', 'vileplume', 'clefable', 'magikarp']",0.0,2946.0,765.0,383.0,417.0,476.0,460.0,445.0,0,0.0,0.0,22.46,10.27,61,15,24,0,lapras,39
7386,"['kabuto', 'charmeleon', 'haunter', 'sandshrew', 'graveler', 'persian']",0.1905487804878048,2805.0,663.0,450.0,464.0,483.0,410.0,335.0,5,26.24,2.96,14.39,5.8,53,4,32,6,lapras,49
7387,"['persian', 'paras', 'geodude', 'kangaskhan', 'zapdos', 'nidoking']",0.0,3110.0,776.0,465.0,537.0,487.0,420.0,425.0,0,0.0,0.0,19.85,6.27,21,7,72,0,gengar,64
7388,"['pidgeot', 'diglett', 'starmie', 'slowpoke', 'abra', 'omastar']",0.0,2894.0,698.0,501.0,385.0,420.0,495.0,395.0,0,0.0,0.0,18.0,4.54,97,3,0,0,lapras,85
7389,"['weezing', 'electabuzz', 'venusaur', 'dodrio', 'vulpix', 'aerodactyl']",0.0,3299.0,748.0,580.0,541.0,465.0,480.0,485.0,0,0.0,0.0,15.21,6.69,53,11,36,0,lapras,41
7390,"['weepinbell', 'spearow', 'caterpie', 'ditto', 'kingler', 'jynx']",0.0,2575.0,678.0,418.0,438.0,343.0,379.0,319.0,0,0.0,0.0,14.91,7.23,77,15,8,0,slowbro,29
7391,"['pidgeotto', 'nidorino', 'magmar', 'vulpix', 'omanyte', 'krabby']",0.0,2698.0,652.0,409.0,443.0,429.0,400.0,365.0,0,0.0,0.0,10.45,3.22,99,0,1,0,lapras,45
7392,"['kangaskhan', 'kabutops', 'bellsprout', 'magikarp', 'kakuna', 'graveler']",0.0,2590.0,695.0,390.0,445.0,470.0,290.0,300.0,0,0.0,0.0,10.03,3.79,92,4,4,0,lapras,68
7393,"['chansey', 'rhyhorn', 'dragonair', 'wartortle', 'growlithe', 'zapdos']",0.0,3060.0,955.0,393.0,427.0,405.0,425.0,455.0,0,0.0,0.0,19.75,11.13,56,22,22,0,lapras,42
7394,"['tentacool', 'staryu', 'charmander', 'psyduck', 'weepinbell', 'ditto']",0.0,2492.0,632.0,408.0,357.0,309.0,408.0,378.0,0,0.0,0.0,14.52,6.05,100,0,0,0,cloyster,51
7395,"['meowth', 'bellsprout', 'dugtrio', 'porygon', 'electrode', 'psyduck']",0.0,2730.0,660.0,525.0,412.0,338.0,420.0,375.0,0,0.0,0.0,8.16,2.21,98,2,0,0,slowbro,30
7396,"['sandshrew', 'dugtrio', 'graveler', 'electabuzz', 'tentacruel', 'weezing']",0.0,3120.0,710.0,490.0,543.0,522.0,405.0,450.0,0,0.0,0.0,11.75,5.87,84,0,14,2,lapras,65
7397,"['gyarados', 'tangela', 'nidorina', 'geodude', 'gloom', 'flareon']",0.0,3070.0,755.0,352.0,547.0,521.0,455.0,440.0,0,0.0,0.0,16.0,6.02,40,3,57,0,gengar,36
7398,"['venonat', 'grimer', 'electrode', 'hypno', 'electrode', 'squirtle']",0.0,2917.0,749.0,510.0,386.0,405.0,393.0,474.0,0,0.0,0.0,14.27,4.35,93,5,2,0,lapras,45
7399,"['jolteon', 'meowth', 'arcanine', 'pidgeot', 'dugtrio', 'gengar']",0.7350862312694374,3284.0,733.0,676.0,495.0,390.0,530.0,460.0,26,35.37,4.06,22.9,6.58,14,0,56,4,gengar2,41
7400,"['graveler', 'seaking', 'golem', 'electabuzz', 'snorlax', 'rapidash']",0.0,3375.0,865.0,418.0,630.0,532.0,435.0,495.0,0,0.0,0.0,22.22,7.6,22,4,73,1,gengar,48
7401,"['starmie', 'magmar', 'charmander', 'poliwhirl', 'slowpoke', 'sandshrew']",0.0,2834.0,729.0,448.0,457.0,430.0,400.0,370.0,0,0.0,0.0,16.32,4.74,94,2,4,0,slowbro,35
7402,"['clefairy', 'machamp', 'weedle', 'pidgeotto', 'dragonite', 'tangela']",0.0,2917.0,779.0,381.0,489.0,453.0,425.0,390.0,0,0.0,0.0,13.4,5.6,97,1,2,0,jynx,32
7403,"['eevee', 'shellder', 'nidorino', 'cubone', 'lapras', 'lickitung']",0.0,2745.0,776.0,315.0,412.0,487.0,360.0,395.0,0,0.0,0.0,17.55,6.94,68,20,12,0,jynx,32
7404,"['nidoran-f', 'jynx', 'zubat', 'hypno', 'krabby', 'mankey']",0.0,2598.0,675.0,408.0,430.0,347.0,348.0,390.0,0,0.0,0.0,10.19,3.76,84,15,1,0,slowbro,39
7405,"['zubat', 'mr-mime', 'magnemite', 'starmie', 'pinsir', 'psyduck']",0.0,2880.0,640.0,475.0,407.0,433.0,475.0,450.0,0,0.0,0.0,14.9,4.98,86,6,8,0,lapras,34
7406,"['nidoran-m', 'wigglytuff', 'jynx', 'metapod', 'gyarados', 'nidoqueen']",0.0,2923.0,846.0,407.0,444.0,371.0,430.0,425.0,0,0.0,0.0,18.52,8.53,62,16,22,0,lapras,49
7407,"['graveler', 'slowpoke', 'starmie', 'exeggutor', 'nidoran-m', 'mr-mime']",0.0,2998.0,746.0,390.0,462.0,485.0,480.0,435.0,0,0.0,0.0,16.86,5.96,75,7,18,0,lapras,36
7408,"['vaporeon', 'doduo', 'golem', 'hitmonchan', 'oddish', 'poliwag']",0.0,2915.0,740.0,411.0,505.0,439.0,380.0,440.0,0,0.0,0.0,16.22,5.41,74,2,24,0,jynx,43
7409,"['haunter', 'flareon', 'omastar', 'raichu', 'seel', 'zubat']",0.3040668947168377,2990.0,705.0,455.0,450.0,405.0,520.0,455.0,8,26.31,3.76,16.33,5.96,42,4,43,3,gengar,36
7410,"['dragonair', 'nidorino', 'kakuna', 'nidoqueen', 'arcanine', 'wartortle']",0.0,2965.0,766.0,429.0,476.0,449.0,420.0,425.0,0,0.0,0.0,10.53,2.57,99,0,1,0,slowbro,35
7411,"['primeape', 'dugtrio', 'rhydon', 'machamp', 'nidorino', 'vulpix']",0.0,3044.0,754.0,470.0,608.0,437.0,355.0,420.0,0,0.0,0.0,9.74,4.31,76,3,21,0,lapras,26
7412,"['eevee', 'zapdos', 'tentacool', 'abra', 'arbok', 'gastly']",0.1519179642992784,2818.0,660.0,505.0,365.0,314.0,520.0,454.0,4,26.33,3.93,16.51,7.1,33,3,60,0,gengar,31
