hitmonlee,butterfree,spearow,horsea,victreebel,poliwhirl
kangaskhan,dewgong,wartortle,blastoise,fearow,nidoqueen
slowbro,nidoran-m,nidoking,slowpoke,tentacool,mankey
weepinbell,ninetales,bulbasaur,nidoran-m,dugtrio,grimer
machoke,squirtle,squirtle,oddish,diglett,blastoise
dratini,koffing,bellsprout,electabuzz,seadra,tentacruel
butterfree,sandslash,scyther,beedrill,marowak,clefable
caterpie,golbat,vileplume,dugtrio,gastly,nidoran-f
squirtle,snorlax,eevee,pikachu,raichu,venomoth
nidorino,omastar,weepinbell,spearow,nidoran-f,articuno
clefairy,vulpix,nidoqueen,articuno,butterfree,beedrill
magmar,clefairy,tentacool,seadra,horsea,nidoran-f
pidgey,cloyster,bellsprout,parasect,wartortle,drowzee
oddish,growlithe,growlithe,tangela,psyduck,dugtrio
farfetch'd,grimer,starmie,oddish,ponyta,seadra
rapidash,muk,clefairy,clefairy,mankey,squirtle
drowzee,shellder,gengar,oddish,growlithe,parasect
electrode,zapdos,starmie,haunter,tentacool,kadabra
omastar,fearow,kabuto,golem,vulpix,kabutops
scyther,poliwrath,magmar,oddish,raichu,marowak
eevee,omanyte,nidoqueen,paras,gastly,kakuna
dodrio,horsea,fearow,rhydon,growlithe,weedle
starmie,tentacool,poliwhirl,persian,seadra,marowak
gyarados,bellsprout,kadabra,rapidash,venonat,vileplume
goldeen,exeggcute,parasect,tentacool,omanyte,zapdos
weezing,slowbro,mr. mime,onix,pidgeotto,machop
venusaur,pinsir,kangaskhan,mankey,weepinbell,poliwhirl
dratini,machoke,electabuzz,butterfree,seel,cubone
meowth,nidoran-f,machoke,seel,weepinbell,dewgong
psyduck,alakazam,lapras,charmeleon,slowpoke,dratini
moltres,dragonite,moltres,voltorb,magnemite,vileplume
parasect,mewtwo,horsea,porygon,bellsprout,pidgeotto
aerodactyl,zubat,diglett,shellder,kabutops,squirtle
gastly,nidoqueen,jigglypuff,squirtle,flareon,persian
slowbro,starmie,venomoth,dewgong,weezing,venonat
tangela,psyduck,poliwrath,parasect,gloom,victreebel
porygon,kadabra,tauros,poliwag,poliwag,beedrill
lickitung,ditto,seaking,machop,clefable,lickitung
pidgeotto,jigglypuff,oddish,ninetales,rattata,ekans
mew,poliwhirl,charmander,charmeleon,nidoran-f,rhyhorn
doduo,nidorino,clefairy,slowpoke,horsea,kangaskhan
snorlax,nidorina,machamp,electabuzz,electabuzz,tangela
exeggcute,nidoran-f,flareon,victreebel,muk,slowbro
ponyta,doduo,mewtwo,nidorina,raticate,exeggcute
cloyster,rattata,squirtle,ninetales,abra,jigglypuff
shellder,zapdos,seel,venomoth,marowak,ekans
hitmonchan,arcanine,dodrio,weepinbell,gloom,tangela
poliwhirl,seaking,nidoran-f,arbok,magikarp,blastoise
nidorina,eevee,mankey,rattata,krabby,jigglypuff
nidorina,pidgey,snorlax,kabuto,moltres,muk
lapras,aerodactyl,zapdos,marowak,onix,fearow
mr. mime,nidoking,graveler,dewgong,exeggcute,tangela
bulbasaur,nidorina,sandshrew,vaporeon,paras,ditto
weepinbell,parasect,persian,kadabra,caterpie,ditto
kingler,staryu,dragonite,sandslash,pidgeotto,mew
machoke,nidorina,krabby,weezing,golbat,vileplume
charizard,dugtrio,starmie,vileplume,parasect,weepinbell
ditto,venonat,oddish,aerodactyl,jolteon,sandslash
arbok,hypno,ponyta,pinsir,metapod,koffing
rapidash,diglett,farfetch'd,magneton,bulbasaur,nidoqueen
paras,pikachu,drowzee,geodude,venomoth,flareon
ekans,pidgeot,exeggcute,electabuzz,tentacool,slowbro
charmander,nidoran-m,raichu,diglett,poliwag,machoke
venusaur,victreebel,venusaur,snorlax,onix,pinsir
kingler,vaporeon,persian,nidoqueen,rapidash,kakuna
beedrill,tentacool,weezing,articuno,growlithe,poliwrath
golduck,exeggutor,goldeen,poliwrath,pidgeot,magikarp
gastly,onix,machoke,blastoise,mewtwo,arcanine
abra,seaking,aerodactyl,doduo,jolteon,voltorb
moltres,kadabra,clefairy,goldeen,diglett,horsea
eevee,tangela,porygon,ivysaur,grimer,kabutops
electrode,jigglypuff,graveler,gyarados,nidorino,staryu
cloyster,pidgeot,ekans,weepinbell,gengar,tangela
fearow,rattata,poliwhirl,gastly,chansey,fearow
arbok,shellder,tangela,nidorino,psyduck,alakazam
flareon,nidorino,mewtwo,jolteon,rhyhorn,metapod
marowak,tentacool,spearow,articuno,oddish,exeggutor
slowbro,hitmonchan,venusaur,raticate,growlithe,zubat
clefable,weezing,diglett,marowak,metapod,mankey
primeape,mankey,venonat,gyarados,geodude,nidoran-m
weepinbell,mr. mime,rattata,jynx,charmander,gastly
magneton,arbok,grimer,cloyster,cloyster,fearow
voltorb,nidoking,omanyte,rattata,kabuto,nidoran-m
clefairy,onix,arbok,fearow,magneton,rhyhorn
kadabra,pidgey,dragonite,fearow,rhydon,sandshrew
blastoise,nidoran-f,voltorb,moltres,kabutops,clefable
spearow,krabby,exeggutor,ponyta,graveler,seaking
rattata,ninetales,bulbasaur,electabuzz,mewtwo,machamp
jolteon,vaporeon,vileplume,zubat,kabuto,rattata
goldeen,rapidash,nidoran-f,pidgey,clefairy,krabby
goldeen,arcanine,sandslash,scyther,poliwag,kingler
aerodactyl,koffing,lapras,gyarados,jigglypuff,seaking
magmar,alakazam,clefairy,parasect,weezing,nidoqueen
mew,cloyster,haunter,magikarp,gyarados,rattata
muk,nidoqueen,machop,kadabra,omastar,onix
arcanine,moltres,nidoran-m,kabutops,sandshrew,charmander
geodude,venonat,zapdos,mew,machoke,blastoise
persian,alakazam,sandshrew,exeggcute,beedrill,mew
chansey,sandshrew,bellsprout,machoke,seaking,kakuna
blastoise,alakazam,electabuzz,charmeleon,dragonite,aerodactyl
butterfree,gloom,sandslash,ekans,grimer,muk
articuno,arbok,beedrill,electabuzz,mankey,pikachu
voltorb,sandshrew,sandshrew,nidoran-f,wigglytuff,growlithe
parasect,hypno,mr. mime,alakazam,gloom,charmander
parasect,gyarados,squirtle,metapod,geodude,mr. mime
doduo,zapdos,graveler,seadra,meowth,nidoking
hypno,machamp,starmie,wigglytuff,vileplume,wigglytuff
charizard,tentacool,scyther,sandshrew,machamp,charmeleon
golbat,victreebel,victreebel,krabby,growlithe,tangela
squirtle,tentacool,grimer,weepinbell,pikachu,kabuto
magmar,kakuna,growlithe,vileplume,slowbro,slowbro
horsea,dodrio,gyarados,moltres,raticate,hitmonlee
venomoth,moltres,starmie,sandshrew,magnemite,venonat
charmeleon,dewgong,dragonite,fearow,sandslash,kingler
golem,dugtrio,paras,magikarp,nidorina,hypno
dragonair,machoke,raticate,diglett,starmie,rattata
tauros,cubone,raticate,marowak,onix,porygon
nidorino,ekans,moltres,kakuna,kabuto,drowzee
magnemite,ekans,omastar,ponyta,fearow,kakuna
mr. mime,vaporeon,dodrio,poliwag,arcanine,moltres
vaporeon,omastar,gengar,clefairy,wigglytuff,koffing
weepinbell,omanyte,gyarados,golbat,wartortle,charizard
hypno,charmander,ponyta,kakuna,graveler,seel
kabutops,doduo,jynx,magikarp,ivysaur,cubone
lapras,nidoran-f,gloom,squirtle,gloom,krabby
farfetch'd,scyther,pinsir,kabutops,pidgeot,tentacool
persian,golem,seaking,horsea,squirtle,magmar
scyther,charmander,magneton,rattata,meowth,pinsir
tentacruel,clefable,kingler,porygon,zubat,slowbro
victreebel,nidorina,caterpie,weedle,oddish,drowzee
rattata,raticate,horsea,rhyhorn,gloom,zapdos
diglett,jigglypuff,articuno,tangela,venusaur,jolteon
tangela,pikachu,ninetales,mr. mime,mr. mime,dodrio
moltres,magmar,ditto,krabby,abra,voltorb
seel,hitmonlee,weezing,tentacool,magneton,parasect
bellsprout,poliwhirl,geodude,tauros,ditto,blastoise
ivysaur,raticate,haunter,charizard,paras,gyarados
poliwag,koffing,flareon,eevee,magnemite,starmie
hypno,pidgeot,omastar,oddish,seaking,slowbro
onix,muk,pidgey,seel,nidoran-f,magnemite
mew,vileplume,cubone,voltorb,gloom,arcanine
charmander,articuno,koffing,gastly,tangela,dragonair
dragonite,poliwrath,kabuto,machop,nidorino,haunter
omastar,oddish,shellder,horsea,charmeleon,squirtle
rhydon,fearow,ponyta,magikarp,gastly,nidoking
arcanine,omanyte,metapod,parasect,jolteon,spearow
paras,moltres,ponyta,horsea,butterfree,moltres
golbat,venomoth,exeggutor,poliwhirl,seaking,pidgeotto
koffing,pidgeotto,slowpoke,kadabra,gastly,wigglytuff
tentacruel,poliwhirl,tentacool,metapod,magneton,mr. mime
psyduck,golbat,zubat,butterfree,horsea,metapod
articuno,golem,grimer,vaporeon,paras,drowzee
butterfree,meowth,spearow,pidgeotto,zubat,kakuna
flareon,blastoise,nidoqueen,nidorino,hitmonchan,horsea
electabuzz,meowth,dragonite,nidoran-m,kadabra,pidgey
growlithe,cubone,electrode,muk,seadra,sandshrew
charmeleon,clefairy,weepinbell,rhyhorn,cubone,charmander
graveler,electrode,hypno,golbat,dratini,nidorino
drowzee,onix,oddish,mew,slowbro,magmar
machop,hypno,weezing,gastly,venomoth,nidoran-f
haunter,zapdos,machop,goldeen,hitmonchan,cloyster
marowak,starmie,zapdos,squirtle,horsea,horsea
magmar,moltres,caterpie,machop,staryu,cloyster
fearow,wigglytuff,jynx,clefairy,venonat,pidgeotto
squirtle,beedrill,geodude,flareon,marowak,ninetales
nidoqueen,growlithe,pidgeot,dratini,farfetch'd,persian
rhydon,oddish,butterfree,raticate,mankey,nidoking
drowzee,nidorina,horsea,nidoran-f,tangela,rapidash
staryu,diglett,pinsir,venusaur,moltres,jigglypuff
ekans,dewgong,oddish,rattata,rhyhorn,porygon
fearow,zubat,nidoran-m,ponyta,dragonite,farfetch'd
primeape,ekans,doduo,rhyhorn,kabuto,lapras
pikachu,raticate,pidgey,squirtle,poliwrath,nidoqueen
arcanine,eevee,grimer,pikachu,persian,kingler
butterfree,ponyta,sandshrew,golem,charizard,growlithe
jigglypuff,victreebel,lapras,magnemite,diglett,ponyta
fearow,poliwag,krabby,zubat,clefable,dragonair
seel,nidoran-m,arbok,parasect,weezing,tentacool
ditto,wigglytuff,flareon,exeggutor,machoke,koffing
nidoran-m,seaking,squirtle,pidgeot,jolteon,ekans
abra,starmie,pinsir,pidgeot,pidgeot,abra
venonat,pidgey,hitmonchan,caterpie,kakuna,chansey
ivysaur,vileplume,machamp,poliwhirl,beedrill,hitmonlee
pikachu,venomoth,farfetch'd,magnemite,tentacool,golduck
venusaur,electabuzz,nidoran-m,vileplume,exeggutor,rhydon
slowpoke,parasect,dragonite,kakuna,sandshrew,chansey
scyther,butterfree,raticate,hitmonlee,tentacool,gastly
farfetch'd,seaking,exeggutor,raichu,poliwhirl,ninetales
rapidash,slowbro,zubat,victreebel,mew,hypno
gyarados,weezing,raichu,weedle,machop,weezing
dugtrio,zubat,nidoqueen,dugtrio,weedle,sandslash
cubone,pidgeotto,electabuzz,farfetch'd,omanyte,dewgong
porygon,zapdos,tentacruel,dodrio,nidorina,shellder
goldeen,victreebel,ponyta,kakuna,flareon,tentacool
jigglypuff,shellder,cubone,gloom,magneton,poliwag
weepinbell,vileplume,bulbasaur,flareon,rattata,cubone
grimer,electrode,alakazam,jolteon,jolteon,hypno
venusaur,clefairy,electrode,jolteon,tentacool,spearow
magnemite,charizard,squirtle,snorlax,clefable,snorlax
hitmonlee,eevee,koffing,tentacool,dugtrio,poliwhirl
psyduck,fearow,mewtwo,magnemite,pinsir,caterpie
krabby,slowbro,ivysaur,seel,jynx,primeape
beedrill,eevee,dratini,persian,seadra,alakazam
chansey,charizard,ekans,rhyhorn,tentacruel,exeggutor
onix,caterpie,mew,magmar,omanyte,butterfree
meowth,butterfree,nidoking,victreebel,poliwag,poliwhirl
ninetales,koffing,squirtle,lapras,articuno,moltres
kingler,cubone,venomoth,mew,meowth,rapidash
vileplume,spearow,omanyte,cloyster,haunter,lapras
nidoqueen,spearow,sandshrew,venomoth,haunter,flareon
machop,golduck,venonat,arcanine,flareon,raticate
omanyte,charizard,mewtwo,tangela,poliwag,magnemite
hypno,parasect,victreebel,pidgeot,weedle,bellsprout
rattata,weezing,arbok,arcanine,exeggutor,goldeen
lickitung,machamp,rhydon,tentacool,dragonite,ditto
charmeleon,vileplume,grimer,omanyte,weedle,slowbro
beedrill,growlithe,nidorina,electabuzz,snorlax,sandslash
tentacool,seadra,victreebel,gyarados,kingler,zapdos
nidoran-m,grimer,starmie,zapdos,gengar,paras
eevee,weedle,tentacruel,weezing,diglett,nidorino
diglett,aerodactyl,slowbro,alakazam,raichu,pidgeotto
gloom,eevee,haunter,raticate,persian,machop
zubat,eevee,jynx,blastoise,tentacool,zubat
marowak,jigglypuff,bulbasaur,seadra,seel,moltres
mewtwo,kingler,gloom,voltorb,psyduck,slowbro
slowpoke,arcanine,dragonite,dugtrio,venonat,raticate
seaking,pidgeot,doduo,vaporeon,kakuna,tentacruel
cloyster,diglett,vaporeon,pinsir,moltres,gengar
hitmonchan,farfetch'd,moltres,electabuzz,growlithe,marowak
horsea,fearow,gloom,articuno,growlithe,kakuna
poliwag,electabuzz,onix,seaking,gastly,marowak
poliwrath,machop,weezing,arcanine,mr. mime,blastoise
aerodactyl,rhydon,exeggutor,rhydon,tangela,jolteon
porygon,dodrio,wigglytuff,electrode,hypno,sandslash
beedrill,dragonair,lapras,poliwag,nidoking,aerodactyl
dewgong,farfetch'd,blastoise,electabuzz,dugtrio,weepinbell
alakazam,cloyster,moltres,ninetales,poliwag,dugtrio
zubat,exeggcute,bulbasaur,gloom,raichu,raticate
caterpie,psyduck,rhydon,eevee,ekans,wigglytuff
pidgey,wigglytuff,charmeleon,charmander,gastly,nidorino
cubone,jynx,poliwag,ivysaur,seadra,nidorina
charmander,vaporeon,pidgeot,pidgeot,kabutops,hitmonchan
flareon,shellder,geodude,persian,caterpie,poliwag
oddish,clefairy,gyarados,nidoran-m,dragonair,vulpix
drowzee,beedrill,tentacruel,cloyster,tentacool,magnemite
paras,meowth,articuno,articuno,butterfree,doduo
doduo,mr. mime,chansey,poliwhirl,electabuzz,ditto
electabuzz,mewtwo,blastoise,blastoise,kadabra,onix
muk,blastoise,graveler,abra,weezing,dodrio
cloyster,nidorino,gyarados,oddish,magneton,ivysaur
wigglytuff,eevee,mr. mime,ditto,pikachu,magikarp
farfetch'd,meowth,tangela,cubone,seadra,hitmonchan
rapidash,doduo,squirtle,gloom,victreebel,charmeleon
porygon,machoke,caterpie,charmeleon,gengar,dewgong
mr. mime,graveler,ponyta,farfetch'd,butterfree,venusaur
pikachu,weepinbell,ditto,scyther,rhydon,pidgeot
zubat,starmie,scyther,charmeleon,jigglypuff,bulbasaur
abra,bulbasaur,dewgong,marowak,grimer,lapras
bellsprout,dugtrio,magikarp,chansey,seaking,ninetales
jolteon,poliwhirl,tauros,mewtwo,snorlax,electrode
seel,raichu,dugtrio,paras,charmeleon,pidgey
tangela,charmander,dragonair,exeggutor,eevee,onix
pidgey,tangela,wartortle,slowbro,exeggutor,haunter
rhyhorn,kangaskhan,victreebel,lapras,gengar,cubone
growlithe,muk,charmeleon,omanyte,snorlax,venusaur
starmie,nidorina,nidorino,poliwag,poliwag,omastar
seaking,golbat,spearow,poliwhirl,electabuzz,charmander
ninetales,paras,venusaur,clefable,nidoran-f,dratini
electrode,dewgong,seaking,bellsprout,weezing,victreebel
pidgey,starmie,tauros,weepinbell,sandslash,psyduck
machop,zapdos,golem,gastly,jolteon,weedle
mankey,vulpix,dugtrio,vulpix,zubat,mewtwo
electrode,abra,zapdos,magikarp,jynx,nidoran-m
dugtrio,kakuna,staryu,marowak,slowbro,omanyte
wigglytuff,onix,lapras,rattata,porygon,exeggcute
nidorino,zapdos,tangela,wigglytuff,grimer,diglett
machoke,onix,mew,vaporeon,voltorb,rhyhorn
kabutops,rhyhorn,venonat,ninetales,farfetch'd,eevee
weedle,horsea,lapras,seaking,ninetales,nidorina
clefairy,ditto,magnemite,scyther,weezing,meowth
cloyster,tauros,jolteon,victreebel,tauros,weedle
arcanine,eevee,geodude,weezing,krabby,lickitung
koffing,paras,goldeen,snorlax,muk,zapdos
horsea,snorlax,pidgeot,doduo,caterpie,tangela
tangela,sandslash,hitmonlee,charmander,onix,paras
rapidash,golem,aerodactyl,seadra,squirtle,clefable
beedrill,kabutops,moltres,oddish,dugtrio,abra
lapras,graveler,poliwhirl,nidoran-m,lapras,porygon
grimer,shellder,metapod,kakuna,nidoking,venusaur
weedle,spearow,magneton,charizard,golbat,golbat
hitmonlee,dugtrio,graveler,alakazam,kingler,grimer
kabutops,hitmonlee,beedrill,electabuzz,seel,gloom
cloyster,ditto,nidorino,seadra,eevee,victreebel
magneton,spearow,staryu,tauros,bulbasaur,gloom
seel,kangaskhan,shellder,omanyte,electrode,ivysaur
lickitung,dugtrio,spearow,horsea,venomoth,dragonite
gloom,muk,nidorina,charizard,chansey,poliwhirl
sandslash,weedle,blastoise,rhyhorn,meowth,tentacruel
ponyta,dewgong,vileplume,mewtwo,meowth,kabuto
growlithe,victreebel,dragonite,electabuzz,weedle,seadra
pidgeot,horsea,pidgeot,articuno,muk,lapras
pinsir,wartortle,ninetales,cloyster,charmander,machoke
gyarados,vileplume,sandslash,hypno,kangaskhan,shellder
ivysaur,jigglypuff,poliwag,sandshrew,paras,magikarp
golduck,jolteon,vulpix,seel,mewtwo,shellder
metapod,lickitung,geodude,metapod,kangaskhan,golbat
chansey,snorlax,mr. mime,farfetch'd,pidgeotto,exeggcute
goldeen,vileplume,ninetales,kangaskhan,snorlax,caterpie
magnemite,poliwag,machoke,seaking,shellder,paras
caterpie,beedrill,dragonite,golduck,nidoran-f,victreebel
mew,hitmonchan,charizard,squirtle,meowth,pidgeotto
blastoise,sandslash,diglett,hitmonlee,clefable,doduo
mewtwo,tentacool,farfetch'd,marowak,magnemite,nidoran-m
poliwag,bulbasaur,magneton,moltres,victreebel,seel
onix,weepinbell,psyduck,nidoking,abra,nidorina
farfetch'd,growlithe,electrode,vileplume,exeggutor,dewgong
vileplume,machamp,charizard,spearow,growlithe,venomoth
gloom,mew,diglett,rattata,nidoran-m,abra
kangaskhan,venomoth,dragonite,ponyta,jolteon,poliwrath
butterfree,butterfree,onix,kangaskhan,fearow,golbat
omanyte,slowpoke,machoke,raticate,charmeleon,gengar
diglett,mankey,pikachu,vaporeon,nidoking,slowpoke
poliwag,dewgong,kabuto,golem,ponyta,nidoran-m
tentacruel,alakazam,golduck,doduo,graveler,poliwrath
omastar,weezing,clefable,clefairy,gyarados,rattata
chansey,exeggcute,dragonair,gengar,tangela,magmar
dratini,blastoise,kabutops,magnemite,kakuna,poliwag
charizard,hypno,arbok,dugtrio,aerodactyl,tangela
electrode,kakuna,jolteon,zubat,diglett,weepinbell
victreebel,lickitung,bellsprout,seadra,farfetch'd,squirtle
krabby,jigglypuff,spearow,bulbasaur,dratini,dewgong
golbat,dewgong,scyther,venonat,magikarp,ponyta
charmander,exeggcute,vileplume,magmar,oddish,persian
zubat,magnemite,diglett,vaporeon,hypno,geodude
rhyhorn,venomoth,golem,caterpie,flareon,raticate
raticate,ditto,nidorino,victreebel,drowzee,primeape
weezing,cubone,vulpix,shellder,nidoran-f,doduo
gengar,golduck,machop,machop,hitmonlee,moltres
machamp,grimer,clefairy,tentacruel,jynx,gloom
venomoth,haunter,golem,diglett,rhydon,machop
rhyhorn,abra,exeggcute,kingler,dragonite,exeggutor
rhydon,venusaur,kakuna,tentacool,tauros,blastoise
tauros,electrode,gloom,kingler,poliwag,staryu
chansey,beedrill,machamp,dugtrio,tentacool,machoke
psyduck,nidoqueen,electabuzz,omanyte,caterpie,sandslash
nidorino,dragonair,squirtle,krabby,blastoise,exeggcute
butterfree,golbat,golbat,wigglytuff,arcanine,gloom
mr. mime,gloom,jigglypuff,machop,magnemite,magneton
articuno,magikarp,sandslash,haunter,gloom,doduo
kakuna,nidorino,hypno,nidoran-f,voltorb,cloyster
bellsprout,venonat,charizard,dugtrio,clefairy,shellder
hitmonchan,gastly,jynx,jigglypuff,venonat,charizard
oddish,tentacruel,oddish,arbok,ekans,jolteon
seadra,eevee,flareon,poliwrath,doduo,pidgeot
wartortle,dewgong,raichu,exeggutor,caterpie,voltorb
zubat,machoke,spearow,haunter,diglett,spearow
hitmonchan,starmie,abra,omastar,seaking,machop
exeggcute,slowbro,poliwag,wartortle,dragonite,raichu
kabutops,venonat,magneton,horsea,aerodactyl,parasect
magneton,sandshrew,dragonair,vileplume,lickitung,growlithe
wigglytuff,ditto,nidorino,pidgey,diglett,meowth
nidorino,abra,charizard,exeggutor,spearow,blastoise
magmar,growlithe,voltorb,ponyta,electabuzz,rhydon
nidoran-m,mewtwo,pikachu,jigglypuff,cloyster,nidorina
snorlax,charizard,gloom,tentacool,graveler,slowbro
venusaur,vileplume,psyduck,clefairy,lapras,moltres
dewgong,jigglypuff,kakuna,drowzee,golem,weepinbell
cloyster,lickitung,clefairy,gloom,cloyster,abra
omanyte,lickitung,jigglypuff,mew,zubat,slowbro
farfetch'd,golbat,arcanine,machoke,butterfree,omastar
raticate,arbok,arcanine,rattata,poliwag,flareon
gloom,slowpoke,flareon,primeape,tentacruel,nidoran-f
dewgong,mr. mime,koffing,kabutops,kangaskhan,lickitung
ekans,geodude,kabuto,pidgeot,rattata,nidoqueen
electabuzz,zapdos,poliwhirl,cubone,clefable,weezing
tangela,alakazam,machoke,mr. mime,hitmonlee,rapidash
diglett,mr. mime,marowak,caterpie,meowth,golem
kabuto,dewgong,omastar,gyarados,scyther,nidorino
dragonair,mew,machamp,wartortle,rapidash,grimer
nidoqueen,seel,persian,kabutops,ninetales,vaporeon
rapidash,mr. mime,golbat,geodude,venonat,onix
snorlax,farfetch'd,shellder,tauros,kakuna,seel
sandshrew,eevee,kingler,starmie,eevee,kingler
jynx,ivysaur,gloom,pikachu,primeape,pidgey
tentacruel,lickitung,kabutops,golbat,graveler,lickitung
wartortle,clefairy,alakazam,abra,vaporeon,paras
dratini,ivysaur,meowth,vaporeon,nidoran-m,hypno
nidoqueen,omanyte,persian,dugtrio,kangaskhan,sandshrew
seel,ekans,meowth,horsea,exeggcute,magnemite
drowzee,meowth,weezing,bellsprout,clefable,dratini
electabuzz,gyarados,sandshrew,caterpie,fearow,kangaskhan
omanyte,hitmonchan,farfetch'd,kabuto,haunter,gastly
seaking,exeggcute,clefable,squirtle,articuno,gengar
gloom,metapod,aerodactyl,dragonite,diglett,chansey
shellder,poliwag,raichu,abra,tentacruel,staryu
growlithe,metapod,tangela,staryu,flareon,venomoth
bellsprout,clefable,alakazam,electabuzz,haunter,staryu
charizard,poliwhirl,lapras,meowth,golem,meowth
rattata,jolteon,electrode,nidoking,hitmonlee,weedle
dugtrio,hitmonlee,machop,magneton,goldeen,mew
kakuna,krabby,ponyta,poliwhirl,muk,golduck
vaporeon,nidoran-m,flareon,rhydon,dodrio,gloom
rapidash,machamp,poliwhirl,weedle,vileplume,tangela
wigglytuff,haunter,ponyta,golbat,nidoking,kabuto
exeggcute,golbat,goldeen,jolteon,cloyster,doduo
eevee,ekans,charmander,doduo,caterpie,magikarp
exeggutor,pidgeot,voltorb,ponyta,eevee,kabuto
hypno,venusaur,vulpix,doduo,exeggutor,victreebel
tentacool,exeggutor,rhyhorn,omastar,charmander,squirtle
machamp,aerodactyl,seadra,machop,charizard,grimer
snorlax,weedle,tangela,rapidash,zubat,onix
psyduck,electabuzz,muk,venonat,electrode,mewtwo
nidorina,ponyta,butterfree,hitmonlee,charmeleon,charizard
rapidash,poliwag,blastoise,flareon,nidoran-f,bellsprout
venusaur,growlithe,psyduck,sandshrew,flareon,omanyte
parasect,venomoth,doduo,pidgeotto,cloyster,persian
kadabra,voltorb,clefairy,goldeen,alakazam,grimer
nidoking,seel,voltorb,electabuzz,zapdos,blastoise
hypno,poliwhirl,pidgeot,farfetch'd,machop,butterfree
marowak,graveler,tauros,kadabra,raichu,dragonite
pidgey,nidoran-m,sandslash,goldeen,dewgong,parasect
rattata,sandshrew,pidgeot,vaporeon,victreebel,growlithe
nidoran-f,omastar,ekans,cloyster,tauros,mr. mime
metapod,electrode,jynx,articuno,fearow,butterfree
hypno,butterfree,machoke,meowth,kakuna,golduck
golduck,sandshrew,gastly,eevee,caterpie,meowth
porygon,doduo,nidoqueen,marowak,nidorina,clefairy
sandslash,sandslash,jolteon,onix,ponyta,exeggcute
weepinbell,mankey,goldeen,dewgong,vileplume,rapidash
marowak,goldeen,nidorino,rhyhorn,shellder,kabutops
rattata,kadabra,butterfree,pikachu,abra,voltorb
magmar,staryu,horsea,arbok,cloyster,clefairy
spearow,kabuto,venusaur,dragonite,articuno,parasect
ninetales,porygon,voltorb,persian,pikachu,raichu
pidgeotto,pikachu,drowzee,primeape,wigglytuff,golbat
exeggcute,cloyster,zubat,cloyster,gyarados,dodrio
arcanine,machop,starmie,magmar,mankey,kabuto
flareon,ponyta,nidoran-f,dewgong,onix,zubat
magnemite,poliwhirl,shellder,squirtle,kabuto,kadabra
charmeleon,kabuto,victreebel,tauros,mew,pinsir
scyther,kadabra,sandslash,starmie,lickitung,primeape
voltorb,farfetch'd,farfetch'd,snorlax,abra,machamp
aerodactyl,hitmonlee,arcanine,kakuna,dewgong,mew
doduo,exeggcute,tentacool,weepinbell,haunter,wartortle
hitmonlee,moltres,mr. mime,spearow,tangela,exeggcute
vileplume,bellsprout,gyarados,muk,paras,nidorina
tentacruel,staryu,machamp,venonat,parasect,victreebel
nidoqueen,doduo,articuno,rattata,flareon,caterpie
beedrill,exeggutor,aerodactyl,poliwag,mr. mime,machoke
abra,machop,kakuna,rhydon,arbok,magikarp
exeggcute,sandslash,kangaskhan,dugtrio,ivysaur,alakazam
ninetales,hitmonlee,mew,pidgeotto,dragonair,metapod
spearow,ivysaur,nidoran-m,meowth,magmar,oddish
cloyster,nidoran-f,electrode,kabutops,nidoking,pidgey
kingler,gloom,graveler,ditto,persian,arbok
clefairy,dratini,pidgey,machop,gengar,doduo
goldeen,mr. mime,magneton,poliwrath,mr. mime,dragonair
koffing,dratini,electrode,electabuzz,nidoran-m,jynx
jynx,victreebel,gastly,metapod,raichu,jolteon
meowth,weezing,tentacool,kabutops,abra,magnemite
poliwag,muk,golduck,golduck,weedle,blastoise
diglett,muk,primeape,doduo,snorlax,weepinbell
haunter,machop,farfetch'd,hypno,goldeen,muk
weedle,diglett,machoke,victreebel,electrode,lapras
farfetch'd,dratini,eevee,poliwag,slowbro,kingler
seadra,eevee,articuno,ninetales,ditto,parasect
victreebel,pikachu,diglett,vileplume,gengar,rhyhorn
pidgey,metapod,starmie,alakazam,muk,gyarados
goldeen,cubone,lapras,flareon,ninetales,vulpix
arcanine,ekans,kingler,oddish,omanyte,eevee
nidoqueen,cloyster,paras,sandslash,omastar,jynx
mewtwo,rattata,venomoth,tentacruel,ekans,diglett
bulbasaur,golduck,articuno,koffing,golem,sandslash
dratini,koffing,charizard,bulbasaur,metapod,machop
seaking,machop,tentacruel,slowpoke,gastly,alakazam
kangaskhan,magmar,poliwag,shellder,rattata,nidoking
nidoking,metapod,wigglytuff,jolteon,caterpie,zubat
aerodactyl,koffing,ponyta,dodrio,pikachu,rapidash
vaporeon,doduo,krabby,nidorina,koffing,tentacool
venomoth,arcanine,electabuzz,weezing,krabby,drowzee
rattata,krabby,golem,grimer,wigglytuff,nidoking
mewtwo,rapidash,exeggcute,farfetch'd,vaporeon,squirtle
voltorb,persian,exeggutor,tentacruel,dratini,rapidash
pidgey,rapidash,tentacool,dratini,jigglypuff,vulpix
slowbro,hitmonchan,chansey,parasect,magmar,spearow
magikarp,venonat,gengar,oddish,machop,electabuzz
golem,snorlax,drowzee,sandshrew,golem,dugtrio
pidgeotto,alakazam,koffing,koffing,rhydon,meowth
rhyhorn,nidoqueen,starmie,caterpie,kabuto,eevee
